time,o,h,l,c,volume,complete
2019-02-01 00:00:00,1.1449,1.14503,1.14472,1.14488,92,True
2019-02-01 00:30:00,1.14491,1.14508,1.1448,1.1449,109,True
2019-02-01 01:00:00,1.14488,1.14496,1.14448,1.14448,111,True
2019-02-01 01:30:00,1.1445,1.14456,1.14387,1.14434,341,True
2019-02-01 02:00:00,1.14431,1.1444,1.14387,1.14424,306,True
2019-02-01 02:30:00,1.14421,1.14437,1.14408,1.14435,152,True
2019-02-01 03:00:00,1.14433,1.14474,1.14415,1.14474,126,True
2019-02-01 03:30:00,1.14473,1.1448,1.14427,1.14428,128,True
2019-02-01 04:00:00,1.1443,1.14443,1.14415,1.14418,124,True
2019-02-01 04:30:00,1.14416,1.14433,1.1439,1.14428,123,True
2019-02-01 05:00:00,1.1443,1.14436,1.14407,1.14415,101,True
2019-02-01 05:30:00,1.14417,1.14417,1.14352,1.14374,144,True
2019-02-01 06:00:00,1.14374,1.14411,1.14355,1.14403,197,True
2019-02-01 06:30:00,1.14401,1.14444,1.14393,1.14429,178,True
2019-02-01 07:00:00,1.14426,1.14484,1.14409,1.14425,427,True
2019-02-01 07:30:00,1.14423,1.14492,1.14413,1.14485,411,True
2019-02-01 08:00:00,1.14482,1.14518,1.14434,1.14491,657,True
2019-02-01 08:30:00,1.14489,1.14528,1.14452,1.14493,580,True
2019-02-01 09:00:00,1.14492,1.14644,1.14463,1.14614,805,True
2019-02-01 09:30:00,1.14612,1.14682,1.1458,1.14676,807,True
2019-02-01 10:00:00,1.14679,1.14735,1.14666,1.14696,709,True
2019-02-01 10:30:00,1.14699,1.14703,1.14661,1.14679,349,True
2019-02-01 11:00:00,1.14681,1.14745,1.1466,1.14729,352,True
2019-02-01 11:30:00,1.14731,1.14755,1.14691,1.14704,359,True
2019-02-01 12:00:00,1.14702,1.14714,1.14654,1.14702,416,True
2019-02-01 12:30:00,1.147,1.14724,1.14662,1.14694,434,True
2019-02-01 13:00:00,1.14696,1.14767,1.14676,1.14758,538,True
2019-02-01 13:30:00,1.14751,1.14864,1.14546,1.14745,3115,True
2019-02-01 14:00:00,1.14743,1.14768,1.1467,1.14715,978,True
2019-02-01 14:30:00,1.14716,1.14778,1.14666,1.14775,809,True
2019-02-01 15:00:00,1.14774,1.14784,1.14545,1.14587,1540,True
2019-02-01 15:30:00,1.14585,1.14696,1.14484,1.14692,965,True
2019-02-01 16:00:00,1.14695,1.14891,1.14668,1.14831,1049,True
2019-02-01 16:30:00,1.14829,1.14831,1.14712,1.14736,564,True
2019-02-01 17:00:00,1.14738,1.14749,1.14702,1.14719,353,True
2019-02-01 17:30:00,1.14717,1.14738,1.1468,1.14692,275,True
2019-02-01 18:00:00,1.14695,1.147,1.14614,1.14643,350,True
2019-02-01 18:30:00,1.14641,1.14649,1.146,1.14608,346,True
2019-02-01 19:00:00,1.1461,1.14613,1.14563,1.14589,305,True
2019-02-01 19:30:00,1.14591,1.14626,1.14591,1.14605,190,True
2019-02-01 20:00:00,1.14608,1.14624,1.14587,1.1461,202,True
2019-02-01 20:30:00,1.14613,1.14619,1.14595,1.14604,172,True
2019-02-01 21:00:00,1.14603,1.14623,1.14586,1.14611,109,True
2019-02-01 21:30:00,1.14608,1.14609,1.14543,1.14602,236,True
2019-02-03 22:00:00,1.14554,1.14586,1.14545,1.14579,32,True
2019-02-03 22:30:00,1.14572,1.14596,1.14572,1.14583,12,True
2019-02-03 23:00:00,1.14576,1.146,1.14555,1.14565,114,True
2019-02-03 23:30:00,1.14563,1.1457,1.14552,1.14552,45,True
2019-02-04 00:00:00,1.14556,1.14607,1.14543,1.14607,166,True
2019-02-04 00:30:00,1.14604,1.14604,1.14538,1.14563,247,True
2019-02-04 01:00:00,1.14561,1.14579,1.14549,1.14561,158,True
2019-02-04 01:30:00,1.14558,1.14599,1.14555,1.14589,84,True
2019-02-04 02:00:00,1.14588,1.1461,1.14572,1.14589,117,True
2019-02-04 02:30:00,1.14587,1.14595,1.14538,1.14544,125,True
2019-02-04 03:00:00,1.14545,1.14554,1.14511,1.14515,137,True
2019-02-04 03:30:00,1.14516,1.14528,1.14471,1.14492,143,True
2019-02-04 04:00:00,1.14489,1.14499,1.14455,1.14457,149,True
2019-02-04 04:30:00,1.14455,1.14465,1.14422,1.14432,161,True
2019-02-04 05:00:00,1.14434,1.14469,1.14432,1.14451,113,True
2019-02-04 05:30:00,1.14448,1.14463,1.14435,1.14442,84,True
2019-02-04 06:00:00,1.14445,1.14453,1.14425,1.14427,108,True
2019-02-04 06:30:00,1.14425,1.14451,1.14405,1.1445,153,True
2019-02-04 07:00:00,1.14448,1.1446,1.14416,1.14437,322,True
2019-02-04 07:30:00,1.14435,1.14461,1.14386,1.14432,392,True
2019-02-04 08:00:00,1.14431,1.1454,1.14394,1.14455,849,True
2019-02-04 08:30:00,1.14453,1.14534,1.14448,1.14516,449,True
2019-02-04 09:00:00,1.14514,1.1454,1.14454,1.14459,448,True
2019-02-04 09:30:00,1.14456,1.1451,1.14448,1.14462,509,True
2019-02-04 10:00:00,1.14464,1.14464,1.14414,1.14431,509,True
2019-02-04 10:30:00,1.14433,1.1449,1.14433,1.14473,340,True
2019-02-04 11:00:00,1.14471,1.14524,1.14471,1.14471,367,True
2019-02-04 11:30:00,1.14469,1.1455,1.14457,1.14526,352,True
2019-02-04 12:00:00,1.14523,1.14534,1.14497,1.14497,287,True
2019-02-04 12:30:00,1.14499,1.14513,1.14423,1.14483,466,True
2019-02-04 13:00:00,1.14481,1.145,1.14436,1.14492,394,True
2019-02-04 13:30:00,1.14489,1.14519,1.14468,1.14494,424,True
2019-02-04 14:00:00,1.14497,1.14511,1.1434,1.14395,736,True
2019-02-04 14:30:00,1.14393,1.14405,1.14257,1.14273,552,True
2019-02-04 15:00:00,1.14275,1.14381,1.14275,1.14337,924,True
2019-02-04 15:30:00,1.1434,1.14374,1.14262,1.14292,800,True
2019-02-04 16:00:00,1.14295,1.14331,1.14251,1.14302,732,True
2019-02-04 16:30:00,1.143,1.14386,1.14265,1.14382,399,True
2019-02-04 17:00:00,1.14384,1.14407,1.14329,1.14344,314,True
2019-02-04 17:30:00,1.14346,1.14366,1.14305,1.1432,330,True
2019-02-04 18:00:00,1.14319,1.14348,1.14275,1.14342,301,True
2019-02-04 18:30:00,1.1434,1.14355,1.14296,1.14328,285,True
2019-02-04 19:00:00,1.14331,1.14366,1.14314,1.14338,195,True
2019-02-04 19:30:00,1.14341,1.14346,1.14314,1.14319,162,True
2019-02-04 20:00:00,1.14323,1.14352,1.14323,1.14346,120,True
2019-02-04 20:30:00,1.14343,1.14358,1.14329,1.14351,180,True
2019-02-04 21:00:00,1.14354,1.1437,1.14344,1.14363,62,True
2019-02-04 21:30:00,1.14361,1.14403,1.14351,1.14403,90,True
2019-02-04 22:00:00,1.14403,1.14433,1.14366,1.14379,65,True
2019-02-04 22:30:00,1.14376,1.14383,1.14367,1.14368,45,True
2019-02-04 23:00:00,1.14367,1.14393,1.14354,1.14354,90,True
2019-02-04 23:30:00,1.14356,1.14393,1.14356,1.14358,96,True
2019-02-05 00:00:00,1.14356,1.14379,1.14339,1.14379,196,True
2019-02-05 00:30:00,1.14376,1.14399,1.14358,1.14366,186,True
2019-02-05 01:00:00,1.14368,1.14383,1.14361,1.14383,58,True
2019-02-05 01:30:00,1.1438,1.14404,1.1438,1.14388,71,True
2019-02-05 02:00:00,1.14387,1.1441,1.14382,1.14404,71,True
2019-02-05 02:30:00,1.14407,1.14412,1.14384,1.14399,109,True
2019-02-05 03:00:00,1.14397,1.14399,1.14363,1.14378,74,True
2019-02-05 03:30:00,1.14376,1.14389,1.14329,1.14338,275,True
2019-02-05 04:00:00,1.14341,1.14352,1.14316,1.14336,145,True
2019-02-05 04:30:00,1.14338,1.14356,1.14323,1.14328,126,True
2019-02-05 05:00:00,1.14326,1.14355,1.14316,1.14343,98,True
2019-02-05 05:30:00,1.1434,1.14363,1.14333,1.14349,114,True
2019-02-05 06:00:00,1.14347,1.14347,1.14299,1.14318,139,True
2019-02-05 06:30:00,1.14321,1.1434,1.14306,1.14336,94,True
2019-02-05 07:00:00,1.14333,1.14333,1.1423,1.14274,336,True
2019-02-05 07:30:00,1.14272,1.14272,1.1422,1.14258,266,True
2019-02-05 08:00:00,1.14255,1.14264,1.14143,1.14158,629,True
2019-02-05 08:30:00,1.14155,1.14177,1.14124,1.14144,428,True
2019-02-05 09:00:00,1.14147,1.14261,1.14145,1.14205,536,True
2019-02-05 09:30:00,1.14203,1.14223,1.1416,1.14203,493,True
2019-02-05 10:00:00,1.14202,1.14219,1.14178,1.14206,319,True
2019-02-05 10:30:00,1.14205,1.14233,1.14174,1.14181,351,True
2019-02-05 11:00:00,1.14178,1.14191,1.14135,1.14171,439,True
2019-02-05 11:30:00,1.14168,1.14228,1.14133,1.1422,357,True
2019-02-05 12:00:00,1.14217,1.14277,1.14203,1.14263,457,True
2019-02-05 12:30:00,1.14266,1.14303,1.142,1.1421,491,True
2019-02-05 13:00:00,1.14213,1.14246,1.14176,1.14212,571,True
2019-02-05 13:30:00,1.1421,1.14345,1.14203,1.14294,701,True
2019-02-05 14:00:00,1.14296,1.14345,1.14259,1.14263,548,True
2019-02-05 14:30:00,1.14261,1.14286,1.14123,1.14158,622,True
2019-02-05 15:00:00,1.14162,1.14188,1.14058,1.14105,959,True
2019-02-05 15:30:00,1.14107,1.14164,1.14071,1.14074,765,True
2019-02-05 16:00:00,1.14076,1.14114,1.14018,1.14063,712,True
2019-02-05 16:30:00,1.14066,1.14108,1.14036,1.14057,434,True
2019-02-05 17:00:00,1.1406,1.14099,1.14025,1.14097,277,True
2019-02-05 17:30:00,1.14099,1.14126,1.14077,1.141,312,True
2019-02-05 18:00:00,1.14103,1.14179,1.14103,1.14164,340,True
2019-02-05 18:30:00,1.14167,1.14178,1.14117,1.14133,248,True
2019-02-05 19:00:00,1.14131,1.14131,1.14108,1.14124,159,True
2019-02-05 19:30:00,1.14122,1.14139,1.141,1.14101,197,True
2019-02-05 20:00:00,1.14103,1.1412,1.14094,1.14109,121,True
2019-02-05 20:30:00,1.1411,1.14134,1.14105,1.14134,200,True
2019-02-05 21:00:00,1.14137,1.14144,1.14075,1.1408,237,True
2019-02-05 21:30:00,1.14078,1.14092,1.14021,1.14092,177,True
2019-02-05 22:00:00,1.14083,1.1409,1.14067,1.14076,36,True
2019-02-05 22:30:00,1.14067,1.14089,1.14048,1.14065,95,True
2019-02-05 23:00:00,1.14068,1.14076,1.14058,1.14075,92,True
2019-02-05 23:30:00,1.1407,1.14103,1.1407,1.14099,127,True
2019-02-06 00:00:00,1.14097,1.141,1.1405,1.14087,186,True
2019-02-06 00:30:00,1.14086,1.14093,1.1407,1.14074,92,True
2019-02-06 01:00:00,1.14075,1.1408,1.14024,1.14034,145,True
2019-02-06 01:30:00,1.14032,1.14033,1.13987,1.1402,410,True
2019-02-06 02:00:00,1.14023,1.14072,1.13968,1.14072,377,True
2019-02-06 02:30:00,1.14068,1.14068,1.14019,1.14038,228,True
2019-02-06 03:00:00,1.14036,1.14036,1.14002,1.14008,119,True
2019-02-06 03:30:00,1.14005,1.14011,1.13972,1.13991,112,True
2019-02-06 04:00:00,1.13993,1.14018,1.13991,1.14014,134,True
2019-02-06 04:30:00,1.14013,1.14025,1.13998,1.14019,98,True
2019-02-06 05:00:00,1.14023,1.1403,1.14008,1.14013,70,True
2019-02-06 05:30:00,1.14011,1.14019,1.13968,1.13974,82,True
2019-02-06 06:00:00,1.13974,1.13988,1.13927,1.13944,173,True
2019-02-06 06:30:00,1.13942,1.13945,1.13884,1.13909,194,True
2019-02-06 07:00:00,1.13907,1.13907,1.13809,1.13858,646,True
2019-02-06 07:30:00,1.1386,1.1391,1.13838,1.13898,379,True
2019-02-06 08:00:00,1.13895,1.13918,1.13827,1.13909,664,True
2019-02-06 08:30:00,1.13913,1.13957,1.13897,1.13921,443,True
2019-02-06 09:00:00,1.13924,1.13963,1.13912,1.13938,390,True
2019-02-06 09:30:00,1.13937,1.13938,1.13888,1.13893,305,True
2019-02-06 10:00:00,1.1389,1.13941,1.13877,1.13934,337,True
2019-02-06 10:30:00,1.13936,1.13995,1.13931,1.13975,376,True
2019-02-06 11:00:00,1.13972,1.13976,1.13863,1.13873,470,True
2019-02-06 11:30:00,1.13869,1.13897,1.13839,1.13853,293,True
2019-02-06 12:00:00,1.13853,1.13911,1.13846,1.13907,289,True
2019-02-06 12:30:00,1.13906,1.13958,1.1389,1.13923,365,True
2019-02-06 13:00:00,1.13926,1.13962,1.13924,1.13942,362,True
2019-02-06 13:30:00,1.13943,1.13943,1.13868,1.13874,459,True
2019-02-06 14:00:00,1.13876,1.13907,1.13822,1.13874,687,True
2019-02-06 14:30:00,1.13876,1.13896,1.13828,1.13838,576,True
2019-02-06 15:00:00,1.1384,1.13866,1.13803,1.13854,507,True
2019-02-06 15:30:00,1.13852,1.13852,1.13756,1.13778,532,True
2019-02-06 16:00:00,1.1378,1.1383,1.13755,1.13779,559,True
2019-02-06 16:30:00,1.13781,1.13815,1.13768,1.13804,369,True
2019-02-06 17:00:00,1.13805,1.13828,1.13769,1.13781,221,True
2019-02-06 17:30:00,1.13779,1.13798,1.1375,1.13761,230,True
2019-02-06 18:00:00,1.1376,1.13764,1.13651,1.13697,533,True
2019-02-06 18:30:00,1.13696,1.13699,1.13661,1.1367,230,True
2019-02-06 19:00:00,1.13668,1.1367,1.13632,1.13635,164,True
2019-02-06 19:30:00,1.13632,1.1366,1.13628,1.1365,220,True
2019-02-06 20:00:00,1.13647,1.13667,1.13638,1.13666,190,True
2019-02-06 20:30:00,1.13663,1.13703,1.13661,1.1369,138,True
2019-02-06 21:00:00,1.13688,1.13688,1.13658,1.13662,88,True
2019-02-06 21:30:00,1.13665,1.13669,1.13616,1.13629,228,True
2019-02-06 22:00:00,1.13666,1.13739,1.1364,1.13647,112,True
2019-02-06 22:30:00,1.13646,1.13694,1.13638,1.13684,103,True
2019-02-06 23:00:00,1.13685,1.13691,1.1367,1.13683,109,True
2019-02-06 23:30:00,1.13685,1.13692,1.13659,1.13665,109,True
2019-02-07 00:00:00,1.13663,1.13684,1.13653,1.13669,164,True
2019-02-07 00:30:00,1.13667,1.13674,1.13645,1.13652,98,True
2019-02-07 01:00:00,1.13649,1.13661,1.13615,1.13627,144,True
2019-02-07 01:30:00,1.13626,1.13636,1.13601,1.13614,89,True
2019-02-07 02:00:00,1.13616,1.13618,1.13593,1.13601,83,True
2019-02-07 02:30:00,1.13598,1.13636,1.13594,1.13616,89,True
2019-02-07 03:00:00,1.13614,1.13619,1.13602,1.13608,52,True
2019-02-07 03:30:00,1.1361,1.13615,1.136,1.13605,59,True
2019-02-07 04:00:00,1.13607,1.1361,1.13579,1.13593,91,True
2019-02-07 04:30:00,1.13591,1.13626,1.13576,1.13626,83,True
2019-02-07 05:00:00,1.13629,1.13651,1.13621,1.13621,92,True
2019-02-07 05:30:00,1.13618,1.13626,1.13604,1.13604,55,True
2019-02-07 06:00:00,1.13602,1.13631,1.13599,1.13613,152,True
2019-02-07 06:30:00,1.13615,1.13672,1.13615,1.13668,164,True
2019-02-07 07:00:00,1.13666,1.13667,1.13556,1.13599,471,True
2019-02-07 07:30:00,1.13597,1.13606,1.13543,1.13548,443,True
2019-02-07 08:00:00,1.13546,1.13546,1.1347,1.13522,485,True
2019-02-07 08:30:00,1.1352,1.13577,1.13515,1.13559,320,True
2019-02-07 09:00:00,1.13558,1.13558,1.13451,1.13465,562,True
2019-02-07 09:30:00,1.13464,1.13469,1.13409,1.13457,312,True
2019-02-07 10:00:00,1.13455,1.1347,1.13325,1.13371,725,True
2019-02-07 10:30:00,1.13368,1.13401,1.13333,1.13372,402,True
2019-02-07 11:00:00,1.13374,1.13377,1.13329,1.13342,450,True
2019-02-07 11:30:00,1.13345,1.13347,1.13253,1.13293,569,True
2019-02-07 12:00:00,1.13289,1.13362,1.13277,1.13359,549,True
2019-02-07 12:30:00,1.13358,1.1345,1.1335,1.1345,416,True
2019-02-07 13:00:00,1.13453,1.1349,1.13344,1.13403,680,True
2019-02-07 13:30:00,1.134,1.13445,1.13305,1.13316,681,True
2019-02-07 14:00:00,1.13317,1.13488,1.13314,1.13437,640,True
2019-02-07 14:30:00,1.13439,1.13524,1.13436,1.13474,705,True
2019-02-07 15:00:00,1.13478,1.13551,1.13472,1.13534,612,True
2019-02-07 15:30:00,1.13537,1.13596,1.13524,1.13568,478,True
2019-02-07 16:00:00,1.13571,1.13597,1.13546,1.13568,482,True
2019-02-07 16:30:00,1.13566,1.13593,1.13548,1.1357,455,True
2019-02-07 17:00:00,1.13572,1.13605,1.13544,1.13562,301,True
2019-02-07 17:30:00,1.1356,1.13568,1.13499,1.13499,325,True
2019-02-07 18:00:00,1.13496,1.13545,1.13479,1.13526,315,True
2019-02-07 18:30:00,1.13524,1.13565,1.13512,1.13545,258,True
2019-02-07 19:00:00,1.13543,1.13549,1.13479,1.13542,320,True
2019-02-07 19:30:00,1.1354,1.13549,1.13502,1.13504,264,True
2019-02-07 20:00:00,1.13507,1.13538,1.13496,1.13498,168,True
2019-02-07 20:30:00,1.13496,1.13504,1.13431,1.13431,287,True
2019-02-07 21:00:00,1.13434,1.13467,1.13388,1.13391,170,True
2019-02-07 21:30:00,1.13394,1.13417,1.13373,1.13414,129,True
2019-02-07 22:00:00,1.13429,1.13491,1.13408,1.13417,129,True
2019-02-07 22:30:00,1.13413,1.13443,1.13413,1.13434,35,True
2019-02-07 23:00:00,1.13439,1.13439,1.13409,1.13409,58,True
2019-02-07 23:30:00,1.13411,1.13419,1.13383,1.1339,121,True
2019-02-08 00:00:00,1.13392,1.13416,1.13371,1.13404,202,True
2019-02-08 00:30:00,1.13401,1.13416,1.13361,1.13412,257,True
2019-02-08 01:00:00,1.13414,1.13418,1.13399,1.13399,98,True
2019-02-08 01:30:00,1.13402,1.13415,1.13377,1.13384,93,True
2019-02-08 02:00:00,1.13381,1.13401,1.13366,1.13374,140,True
2019-02-08 02:30:00,1.13376,1.134,1.13369,1.13389,95,True
2019-02-08 03:00:00,1.13387,1.13413,1.13385,1.13402,83,True
2019-02-08 03:30:00,1.134,1.13418,1.13397,1.1341,87,True
2019-02-08 04:00:00,1.13407,1.1344,1.13401,1.13416,130,True
2019-02-08 04:30:00,1.13419,1.13443,1.13412,1.13418,105,True
2019-02-08 05:00:00,1.13415,1.1342,1.13396,1.13401,74,True
2019-02-08 05:30:00,1.134,1.13413,1.13389,1.134,54,True
2019-02-08 06:00:00,1.134,1.13411,1.13384,1.13389,141,True
2019-02-08 06:30:00,1.13387,1.13397,1.1337,1.13392,139,True
2019-02-08 07:00:00,1.1339,1.13438,1.13366,1.13372,387,True
2019-02-08 07:30:00,1.1337,1.13416,1.13346,1.13409,361,True
2019-02-08 08:00:00,1.13407,1.13407,1.13313,1.13315,425,True
2019-02-08 08:30:00,1.13317,1.13334,1.13236,1.13328,538,True
2019-02-08 09:00:00,1.1333,1.13334,1.13235,1.13279,467,True
2019-02-08 09:30:00,1.13277,1.13291,1.13245,1.13265,290,True
2019-02-08 10:00:00,1.13268,1.13371,1.13267,1.13363,351,True
2019-02-08 10:30:00,1.13368,1.13405,1.1335,1.13387,328,True
2019-02-08 11:00:00,1.13385,1.13444,1.13378,1.13412,287,True
2019-02-08 11:30:00,1.1341,1.13432,1.1338,1.13401,261,True
2019-02-08 12:00:00,1.13399,1.13426,1.13385,1.13385,232,True
2019-02-08 12:30:00,1.13387,1.13484,1.13367,1.13484,336,True
2019-02-08 13:00:00,1.13485,1.13504,1.13437,1.13486,350,True
2019-02-08 13:30:00,1.1349,1.13516,1.13468,1.13476,411,True
2019-02-08 14:00:00,1.13474,1.13479,1.13397,1.13455,430,True
2019-02-08 14:30:00,1.13453,1.13496,1.13347,1.13385,627,True
2019-02-08 15:00:00,1.13382,1.13422,1.13282,1.1329,677,True
2019-02-08 15:30:00,1.13293,1.13383,1.13275,1.1329,719,True
2019-02-08 16:00:00,1.13292,1.13321,1.13219,1.13253,608,True
2019-02-08 16:30:00,1.13251,1.13311,1.13237,1.13265,450,True
2019-02-08 17:00:00,1.13262,1.13335,1.13259,1.13303,299,True
2019-02-08 17:30:00,1.13306,1.13338,1.13295,1.13303,229,True
2019-02-08 18:00:00,1.13306,1.13317,1.13238,1.13242,211,True
2019-02-08 18:30:00,1.13239,1.13261,1.13225,1.13255,197,True
2019-02-08 19:00:00,1.13252,1.13253,1.13222,1.13234,138,True
2019-02-08 19:30:00,1.13239,1.13276,1.13236,1.1324,170,True
2019-02-08 20:00:00,1.13244,1.13255,1.13231,1.13243,93,True
2019-02-08 20:30:00,1.1324,1.13249,1.13219,1.13228,100,True
2019-02-08 21:00:00,1.13232,1.13246,1.13232,1.13238,64,True
2019-02-08 21:30:00,1.13235,1.13261,1.13234,1.13244,113,True
2019-02-10 22:00:00,1.13223,1.13256,1.13163,1.13177,285,True
2019-02-10 22:30:00,1.13178,1.13283,1.13169,1.13204,311,True
2019-02-10 23:00:00,1.13202,1.1326,1.13198,1.13211,156,True
2019-02-10 23:30:00,1.13214,1.13256,1.13211,1.13249,91,True
2019-02-11 00:00:00,1.13247,1.13259,1.13236,1.13254,117,True
2019-02-11 00:30:00,1.13252,1.13263,1.13237,1.13242,68,True
2019-02-11 01:00:00,1.13245,1.13281,1.13245,1.13265,147,True
2019-02-11 01:30:00,1.13262,1.13285,1.13257,1.13282,75,True
2019-02-11 02:00:00,1.1328,1.13284,1.13254,1.13254,70,True
2019-02-11 02:30:00,1.13257,1.13273,1.13247,1.13252,83,True
2019-02-11 03:00:00,1.13255,1.13257,1.13223,1.13236,88,True
2019-02-11 03:30:00,1.13234,1.13237,1.13194,1.13211,108,True
2019-02-11 04:00:00,1.13213,1.13218,1.13192,1.13199,77,True
2019-02-11 04:30:00,1.13197,1.13209,1.13191,1.13203,64,True
2019-02-11 05:00:00,1.13202,1.13213,1.13192,1.13206,42,True
2019-02-11 05:30:00,1.13204,1.13249,1.13197,1.13248,75,True
2019-02-11 06:00:00,1.13248,1.13276,1.13237,1.13273,96,True
2019-02-11 06:30:00,1.13276,1.13307,1.13245,1.1328,154,True
2019-02-11 07:00:00,1.13283,1.13283,1.13218,1.13262,343,True
2019-02-11 07:30:00,1.13264,1.13267,1.13171,1.13217,371,True
2019-02-11 08:00:00,1.13219,1.13229,1.13128,1.13141,539,True
2019-02-11 08:30:00,1.13143,1.13197,1.13092,1.13121,450,True
2019-02-11 09:00:00,1.13124,1.13171,1.13105,1.13157,368,True
2019-02-11 09:30:00,1.13157,1.13161,1.13029,1.13031,373,True
2019-02-11 10:00:00,1.13029,1.13064,1.12977,1.13043,465,True
2019-02-11 10:30:00,1.1304,1.13058,1.12991,1.13048,355,True
2019-02-11 11:00:00,1.13045,1.13163,1.13045,1.13161,436,True
2019-02-11 11:30:00,1.13163,1.13222,1.13136,1.13146,401,True
2019-02-11 12:00:00,1.13143,1.13145,1.13068,1.13073,351,True
2019-02-11 12:30:00,1.1307,1.1313,1.1304,1.1313,298,True
2019-02-11 13:00:00,1.13132,1.13151,1.13066,1.13083,491,True
2019-02-11 13:30:00,1.13085,1.13128,1.13062,1.1311,422,True
2019-02-11 14:00:00,1.13112,1.13127,1.12835,1.12875,875,True
2019-02-11 14:30:00,1.12878,1.1296,1.12874,1.12925,583,True
2019-02-11 15:00:00,1.12927,1.1302,1.12904,1.12955,437,True
2019-02-11 15:30:00,1.12958,1.12965,1.1273,1.12768,883,True
2019-02-11 16:00:00,1.12766,1.1284,1.12755,1.12806,458,True
2019-02-11 16:30:00,1.12809,1.12832,1.12755,1.12767,379,True
2019-02-11 17:00:00,1.1277,1.12797,1.12753,1.12772,289,True
2019-02-11 17:30:00,1.1277,1.12772,1.12697,1.12714,227,True
2019-02-11 18:00:00,1.12717,1.1273,1.1268,1.12713,252,True
2019-02-11 18:30:00,1.12714,1.12744,1.12687,1.12712,176,True
2019-02-11 19:00:00,1.12714,1.12763,1.12706,1.12756,150,True
2019-02-11 19:30:00,1.12754,1.12785,1.12749,1.12766,166,True
2019-02-11 20:00:00,1.12764,1.12789,1.12762,1.12768,144,True
2019-02-11 20:30:00,1.12771,1.1278,1.12752,1.12771,135,True
2019-02-11 21:00:00,1.12774,1.12782,1.12752,1.12769,52,True
2019-02-11 21:30:00,1.12767,1.12769,1.12752,1.12767,68,True
2019-02-11 22:00:00,1.12795,1.12799,1.12793,1.12794,12,True
2019-02-11 22:30:00,1.12785,1.12796,1.1277,1.12784,53,True
2019-02-11 23:00:00,1.1278,1.128,1.12754,1.12785,100,True
2019-02-11 23:30:00,1.12788,1.128,1.12785,1.12794,58,True
2019-02-12 00:00:00,1.12791,1.12803,1.12731,1.12779,175,True
2019-02-12 00:30:00,1.12782,1.12798,1.12739,1.12769,218,True
2019-02-12 01:00:00,1.12767,1.12834,1.12749,1.12818,207,True
2019-02-12 01:30:00,1.12815,1.12833,1.12778,1.1283,221,True
2019-02-12 02:00:00,1.12832,1.12834,1.12794,1.12806,170,True
2019-02-12 02:30:00,1.12802,1.12858,1.12794,1.12842,155,True
2019-02-12 03:00:00,1.1284,1.12845,1.12826,1.12833,81,True
2019-02-12 03:30:00,1.12831,1.12836,1.12801,1.12812,68,True
2019-02-12 04:00:00,1.1281,1.12812,1.12773,1.12773,59,True
2019-02-12 04:30:00,1.12773,1.12788,1.12768,1.1277,40,True
2019-02-12 05:00:00,1.12772,1.12785,1.12758,1.12785,81,True
2019-02-12 05:30:00,1.12788,1.12822,1.12788,1.12802,133,True
2019-02-12 06:00:00,1.12802,1.12834,1.12794,1.1281,118,True
2019-02-12 06:30:00,1.12808,1.12862,1.12805,1.12848,163,True
2019-02-12 07:00:00,1.12846,1.12886,1.12828,1.12858,285,True
2019-02-12 07:30:00,1.12859,1.1288,1.12795,1.12857,443,True
2019-02-12 08:00:00,1.12859,1.12908,1.12638,1.12677,664,True
2019-02-12 08:30:00,1.12676,1.12706,1.12584,1.12665,614,True
2019-02-12 09:00:00,1.12662,1.12735,1.12632,1.12735,384,True
2019-02-12 09:30:00,1.12732,1.12768,1.1272,1.12751,280,True
2019-02-12 10:00:00,1.12749,1.12798,1.12736,1.12798,221,True
2019-02-12 10:30:00,1.12795,1.12873,1.12784,1.12867,308,True
2019-02-12 11:00:00,1.12865,1.12865,1.12767,1.12779,235,True
2019-02-12 11:30:00,1.12777,1.12847,1.12746,1.12831,253,True
2019-02-12 12:00:00,1.12833,1.12895,1.12809,1.12869,458,True
2019-02-12 12:30:00,1.12867,1.12962,1.12864,1.12901,513,True
2019-02-12 13:00:00,1.12903,1.12982,1.12895,1.12938,405,True
2019-02-12 13:30:00,1.12939,1.12976,1.12918,1.12934,346,True
2019-02-12 14:00:00,1.12931,1.1301,1.12909,1.13006,397,True
2019-02-12 14:30:00,1.13004,1.13042,1.12943,1.12961,445,True
2019-02-12 15:00:00,1.12959,1.12972,1.12899,1.12899,354,True
2019-02-12 15:30:00,1.12901,1.13002,1.1288,1.12994,495,True
2019-02-12 16:00:00,1.12997,1.13192,1.1299,1.13165,919,True
2019-02-12 16:30:00,1.13162,1.13225,1.13129,1.13163,382,True
2019-02-12 17:00:00,1.13166,1.13233,1.13139,1.1322,363,True
2019-02-12 17:30:00,1.13223,1.1323,1.13187,1.13205,245,True
2019-02-12 18:00:00,1.13203,1.13403,1.13203,1.13355,567,True
2019-02-12 18:30:00,1.13358,1.13375,1.13291,1.13317,378,True
2019-02-12 19:00:00,1.13319,1.13362,1.1331,1.13342,173,True
2019-02-12 19:30:00,1.13345,1.13377,1.13317,1.13326,173,True
2019-02-12 20:00:00,1.13328,1.13356,1.13314,1.13354,141,True
2019-02-12 20:30:00,1.13356,1.13358,1.13301,1.13323,159,True
